,id,title,crit_score,user_score,PC,PlayStation,PlayStation2,PlayStation3,PlayStation4,Xbox,Xbox360,XboxOne,genre,release_year,is_mult,is_single
7589,7589,sniper-ghost-warrior-2,52.0,6,1,0,0,1,0,0,1,0,Shooter,2013,1,1
7590,7590,sniper-ghost-warrior-3,59.0,6.1,1,0,0,0,1,0,0,1,Shooter,2017,1,1
7595,7595,snk-heroines-tag-team-frenzy,60.0,6.5,1,0,0,0,1,0,0,0,Arcade,2018,1,1
7598,7598,snooker-19,70.0,5.6,1,0,0,0,1,0,0,1,Indie,2019,1,1
7599,7599,snoopy-flying-ace,80.0,8.7,0,0,0,0,0,0,1,0,Simulator,2010,0,0
7600,7600,soda-drinker-pro,30.0,5.6,1,0,0,0,0,0,0,1,Adventure,2013,0,1
7601,7601,sokobond,82.0,7.5,1,0,0,0,0,0,0,0,Indie,2014,0,1
7602,7602,solar-2,72.0,7,1,0,0,0,0,1,0,0,Arcade,2011,0,1
7603,7603,solarix,47.0,4.1,1,0,0,0,0,0,0,0,Indie,2015,0,1
7607,7607,soldier-of-fortune,70.0,8.3,1,0,1,0,0,0,0,0,Shooter,2000,1,1
7608,7608,soldier-of-fortune-gold-edition,59.0,6.3,0,0,1,0,0,0,0,0,Shooter,2001,0,0
7609,7609,soldier-of-fortune-ii-double-helix,80.0,7.2,1,0,0,0,0,1,0,0,Shooter,2002,1,1
7610,7610,soldier-of-fortune-payback,50.0,5.3,1,0,0,1,0,0,1,0,Shooter,2007,1,1
7611,7611,soldiers-heroes-of-world-war-ii,77.0,8.3,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2004,1,1
7612,7612,soldiers-of-anarchy,73.0,7.3,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2002,0,0
7613,7613,soldner-secret-wars,43.0,4.3,1,0,0,0,0,0,0,0,Shooter,2004,1,1
7614,7614,soldner-x-2-final-prototype,77.0,7.7,0,0,0,1,0,0,0,0,Arcade,2010,0,1
7615,7615,soldner-x-himmelssturmer,63.0,6.5,1,0,0,1,0,0,0,0,Shooter,2007,0,1
7616,7616,sol-exodus,57.0,6.5,1,0,0,0,0,0,0,0,Indie,2012,0,1
7617,7617,solo,77.0,6.6,1,0,0,0,0,0,0,0,Adventure,2018,0,1
7620,7620,solstice-chronicles-mia,68.0,6.8,1,0,0,0,0,0,0,0,Adventure,2017,1,1
7621,7621,sol-survivor,75.0,7.7,1,0,0,0,0,0,0,0,Indie,2010,1,1
7624,7624,so-many-me,78.0,7.1,1,0,0,0,1,0,0,1,Indie,2014,0,1
7625,7625,songbird-symphony,81.0,7.3,1,0,0,0,1,0,0,0,Adventure,2019,0,1
7626,7626,songbringer,71.0,6.4,1,0,0,0,1,0,0,1,Adventure,2017,1,1
7627,7627,song-of-horror,71.0,7.8,1,0,0,0,0,0,0,0,Adventure,2019,0,1
7628,7628,song-of-the-deep,71.0,7.1,1,0,0,0,1,0,0,1,Adventure,2016,0,1
7632,7632,sonic-adventure,50.0,7.2,0,0,0,1,0,1,0,0,Adventure,1998,0,1
7633,7633,sonic-adventure-2,89.0,8.4,1,0,0,1,0,1,0,0,Adventure,2001,1,1
7644,7644,sonic-forces,62.0,7.1,1,0,0,0,1,0,0,1,Adventure,2017,1,1
7645,7645,sonic-free-riders,47.0,2.3,0,0,0,0,0,0,1,0,Adventure,2010,1,1
7646,7646,sonic-gems-collection,64.0,8.1,0,0,1,0,0,0,0,0,Fighting,2005,0,0
7647,7647,sonic-generations,77.0,8.3,1,0,0,1,0,0,1,0,Adventure,2011,0,1
7648,7648,sonic-heroes,73.0,7.7,1,0,1,0,0,1,0,0,Adventure,2003,1,1
7649,7649,sonic-lost-world,63.0,7.2,1,0,0,0,0,0,0,0,Adventure,2013,1,1
7650,7650,sonic-mania,86.0,8,1,0,0,0,1,0,0,1,Adventure,2017,1,1
7651,7651,sonic-mania-plus,91.0,7.9,0,0,0,0,1,0,0,1,Platform,2018,0,1
7652,7652,sonic-mega-collection,75.0,8.5,1,0,1,0,0,1,0,0,Platform,2002,0,1
7653,7653,sonic-mega-collection-plus,75.0,7.8,1,0,1,0,0,1,0,0,Platform,2004,0,0
7655,7655,sonic-riders,59.0,8,1,0,1,0,0,1,0,0,Racing,2006,0,1
7656,7656,sonic-riders-zero-gravity,56.0,8.5,0,0,1,0,0,0,0,0,Racing,2008,0,1
7657,7657,sonic-rivals,64.0,7.8,0,1,0,0,0,0,0,0,Platform,2006,1,1
7658,7658,sonic-rivals-2,60.0,8,0,1,0,0,0,0,0,0,Fighting,2007,1,1
7663,7663,sonic-the-hedgehog,46.0,4.6,1,0,0,1,0,1,0,0,Adventure,1991,0,1
7664,7664,sonic-the-hedgehog-2,82.0,7.8,0,0,0,1,0,1,0,0,Adventure,1992,1,1
7665,7665,sonic-the-hedgehog-4-episode-i,81.0,6.6,1,0,0,1,0,0,1,0,Adventure,2010,0,1
7666,7666,sonic-the-hedgehog-4-episode-ii,63.0,6.5,1,1,0,0,0,0,1,0,Adventure,2012,0,1
7667,7667,sonic-unleashed,66.0,7.1,0,0,1,1,0,0,1,0,Adventure,2008,0,1
7668,7668,son-of-nor,54.0,7.6,1,0,0,0,0,0,0,0,Adventure,2015,1,1
7669,7669,sorcerer-king,75.0,6.2,1,0,0,0,0,0,0,0,Indie,2015,0,1
7670,7670,sorcery,70.0,7.3,0,0,0,1,0,0,0,0,Adventure,2012,0,0
7671,7671,sorcery-parts-1-and-2,69.0,8,1,0,0,0,0,0,0,0,Adventure,2013,0,1
7673,7673,soul-axiom,57.0,6.1,1,1,0,0,0,0,0,1,Adventure,2014,0,1
7675,7675,soulbringer,70.0,7.8,1,0,0,0,0,0,0,0,Adventure,2000,0,1
7677,7677,soulcalibur,98.0,8.6,0,0,0,0,0,1,0,0,Arcade,1998,1,1
7678,7678,soulcalibur-broken-destiny,80.0,6.5,0,1,0,0,0,0,0,0,Fighting,2009,1,1
7679,7679,soulcalibur-ii,93.0,8.9,0,0,1,0,0,1,0,0,Fighting,2002,0,1
7680,7680,soulcalibur-ii-hd-online,76.0,7.8,0,1,0,0,0,1,0,0,Fighting,2013,1,1
7681,7681,soulcalibur-iii,86.0,8.5,0,0,1,0,0,0,0,0,Fighting,2005,0,0
7682,7682,soulcalibur-iv,85.0,7.8,0,0,0,1,0,0,1,0,Arcade,2008,1,1
7684,7684,soulcalibur-lost-swords,38.0,2,0,0,0,1,0,0,0,0,Fighting,2014,0,1
7685,7685,soulcalibur-v,81.0,6.7,0,0,0,1,0,0,1,0,Arcade,2012,1,1
7686,7686,soulcalibur-vi,84.0,4.9,1,0,0,0,1,0,0,1,Fighting,2018,1,1
7689,7689,soul-sacrifice,77.0,8.2,0,1,0,0,0,0,0,0,Role-playing (RPG),2013,0,1
7690,7690,soul-sacrifice-delta,82.0,8.5,0,1,0,0,0,0,0,0,Adventure,2014,1,1
7691,7691,sound-shapes,84.0,7.8,0,0,0,1,1,0,0,0,Music,2012,0,1
7692,7692,south-park-the-fractured-but-whole,84.0,7.9,1,0,0,0,1,0,0,1,Role-playing (RPG),2017,0,1
7693,7693,south-park-the-stick-of-truth,85.0,8.6,1,0,0,1,1,0,1,1,Adventure,2014,0,1
7697,7697,space-channel-5-special-edition,79.0,8.5,0,0,1,0,0,0,0,0,Music,2003,0,0
7698,7698,space-channel-5-vr-kinda-funky-news-flash,53.0,5.4,0,1,0,0,0,0,0,0,Simulator,2020,1,1
7699,7699,spacechem,84.0,8.4,1,0,0,0,0,0,0,0,Indie,2011,0,1
7700,7700,space-chimps,57.0,5.3,1,0,1,0,0,0,1,0,Adventure,2008,0,1
7702,7702,space-colony,75.0,7.5,1,0,0,0,0,0,0,0,Simulator,2015,0,1
7703,7703,spacecom,68.0,7.6,1,0,0,0,0,0,0,0,Indie,2014,1,1
7704,7704,space-empires-iv,79.0,7.7,1,0,0,0,0,0,0,0,Simulator,2000,1,1
7705,7705,space-empires-v,68.0,7.7,1,0,0,0,0,0,0,0,Simulator,2006,1,1
7707,7707,space-giraffe,68.0,7.5,1,0,0,0,0,0,0,0,Indie,2009,0,1
7708,7708,space-hack,63.0,7.6,1,0,0,0,0,0,0,0,Indie,2005,0,1
7712,7712,space-hulk-deathwing,58.0,5.3,1,0,0,0,1,0,0,1,Adventure,2016,1,1
7713,7713,space-hulk-tactics,73.0,5.5,1,0,0,0,1,0,0,1,Strategy,2018,1,1
7715,7715,space-invaders-extreme,85.0,7.8,1,1,0,0,0,1,0,0,Arcade,2008,0,1
7718,7718,space-invaders-infinity-gene,80.0,7,0,0,0,1,0,0,1,0,Shooter,2010,0,0
7720,7720,space-junkies,77.0,4.3,1,0,0,0,0,0,0,0,Shooter,2018,1,1
7721,7721,space-pirates-and-zombies,74.0,7.5,1,0,0,0,0,0,0,0,Adventure,2011,0,1
7722,7722,space-raiders,40.0,7.8,0,0,1,0,0,0,0,0,Shooter,2002,0,1
7725,7725,space-run-galaxy,75.0,5.4,1,0,0,0,0,0,0,0,Indie,2016,1,1
7726,7726,space-siege,60.0,6.2,1,0,0,0,0,0,0,0,Role-playing (RPG),2008,1,1
7727,7727,space-station-silicon-valley,83.0,8.3,0,1,0,0,0,0,0,0,Platform,1998,0,1
7728,7728,space-trader-merchant-marine,53.0,4.4,1,0,0,0,0,0,0,0,Indie,2008,1,1
7729,7729,sparc,74.0,6.9,1,0,0,0,1,0,0,0,Indie,2017,1,1
7731,7731,sparkle-2,66.0,5.9,1,0,0,0,1,0,0,1,Adventure,2014,0,1
7732,7732,sparkle-unleashed,68.0,5.8,1,1,0,0,0,0,0,1,Indie,2015,0,1
7733,7733,sparklite,75.0,7.6,1,0,0,0,1,0,0,1,Adventure,2019,1,1
7735,7735,spartacus-legends,45.0,5.3,0,0,0,1,0,0,1,0,Fighting,2013,1,1
7736,7736,spartan-total-warrior,74.0,8.5,0,0,1,0,0,1,0,0,Hack and slash/Beat 'em up,2005,0,1
7737,7737,spawn-armageddon,61.0,7.3,0,0,1,0,0,1,0,0,Adventure,2003,0,1
7738,7738,special-forces-nemesis-strike,60.0,6.4,0,0,0,0,0,1,0,0,Shooter,2005,0,0
7739,7739,special-forces-team-x,57.0,6.8,1,0,0,0,0,0,0,0,Shooter,2013,1,0
7740,7740,spec-ops-the-line,77.0,8.1,1,0,0,1,0,0,1,0,Adventure,2012,1,1
7742,7742,spectra-8bit-racing,52.0,6.5,0,0,0,0,0,0,0,1,Music,2015,0,0
7743,7743,spectral-force-3,59.0,7.4,0,0,0,0,0,0,1,0,Role-playing (RPG),2008,0,0
7745,7745,spectral-souls-resurrection-of-the-ethereal-empires,47.0,7.9,0,1,0,0,0,0,0,0,Role-playing (RPG),2005,0,0
7750,7750,speedball-2-hd,53.0,3.8,1,0,0,0,0,0,0,0,Indie,2013,1,1
7751,7751,speedball-2-tournament,62.0,7.2,1,0,0,0,0,0,0,0,Sport,2007,0,1
7753,7753,speed-kings,61.0,8.7,0,0,1,0,0,1,0,0,Racing,2003,0,1
7755,7755,speedrunners,84.0,7.6,1,0,0,0,1,0,0,1,Arcade,2016,1,1
7757,7757,spellforce-2-demons-of-the-past,54.0,6.6,1,0,0,0,0,0,0,0,Role-playing (RPG),2014,1,1
7758,7758,spellforce-2-faith-in-destiny,55.0,5.8,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2012,1,1
7759,7759,spellforce-2-shadow-wars,80.0,7.6,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2006,1,1
7760,7760,spellforce-3,73.0,7.6,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2017,1,1
7761,7761,spellforce-3-soul-harvest,80.0,8.6,1,0,0,0,0,0,0,0,Role-playing (RPG),2019,1,1
7762,7762,spellforce-the-order-of-dawn,74.0,7.8,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2003,1,1
7764,7764,spelunker-hd,56.0,7.7,0,0,0,1,0,0,0,0,Adventure,2009,0,0
7765,7765,spelunker-party,65.0,6.6,1,0,0,0,0,0,0,0,Adventure,2017,1,1
7766,7766,spelunky,90.0,7.2,1,0,0,0,0,0,0,0,Indie,2008,0,1
7768,7768,sphinx-and-the-cursed-mummy,79.0,8.9,0,0,1,0,0,1,0,0,Adventure,2003,0,1
7770,7770,spider-man-2,83.0,8.2,1,0,1,0,0,1,0,0,Adventure,2004,0,1
7771,7771,spider-man-2-enter-electro,74.0,8.3,0,1,0,0,0,0,0,0,Adventure,2001,0,1
7773,7773,spider-man-3,79.0,6.6,1,0,1,1,0,0,1,0,Platform,2007,0,1
7775,7775,spider-man-edge-of-time,62.0,5.2,0,0,0,1,0,0,1,0,Adventure,2011,0,1
7776,7776,spider-man-friend-or-foe,62.0,8,1,0,1,0,0,0,1,0,Adventure,2007,1,1
7777,7777,spider-man-shattered-dimensions,76.0,7.6,1,0,0,1,0,0,1,0,Adventure,2010,0,1
7779,7779,spider-man-web-of-shadows,77.0,7.1,1,0,1,1,0,0,1,0,Adventure,2008,0,1
7780,7780,spikeout-battle-street,54.0,6.6,0,0,0,0,0,1,0,0,Fighting,2005,1,1
7781,7781,spintires,67.0,7.8,1,0,0,0,0,0,0,0,Adventure,2014,1,1
7785,7785,splashdown,84.0,8.2,0,0,1,0,0,1,0,0,Racing,2001,0,1
7786,7786,splashdown-rides-gone-wild,80.0,8.6,0,0,1,0,0,0,0,0,Racing,2003,0,1
7787,7787,splasher,83.0,8.1,1,0,0,0,1,0,0,1,Indie,2017,0,1
7791,7791,splat-renegade-paintball,45.0,7.1,1,0,0,0,0,1,0,0,Shooter,2005,0,1
7792,7792,splatterhouse,62.0,7.9,0,0,0,1,0,0,1,0,Fighting,2010,0,1
7793,7793,splosion-man,84.0,7.8,0,0,0,0,0,1,0,0,Platform,2009,1,1
7795,7795,spongebob-squarepants-battle-for-bikini-bottom,71.0,8.8,1,0,1,0,0,1,0,0,Adventure,2003,0,1
7796,7796,spongebob-squarepants-creature-from-the-krusty-krab,57.0,6,0,0,1,0,0,0,0,0,Adventure,2005,0,1
7797,7797,spongebob-squarepants-lights-camera-pants,59.0,7.5,1,0,1,0,0,1,0,0,Music,2005,0,1
7798,7798,spongebob-squarepants-the-yellow-avenger,48.0,4.5,0,1,0,0,0,0,0,0,Adventure,2006,0,1
7801,7801,spore,84.0,5.4,1,0,0,0,0,0,0,0,Adventure,2008,0,1
7802,7802,spore-creature-creator,83.0,7.7,1,0,0,0,0,0,0,0,Simulator,2008,0,0
7804,7804,spore-galactic-adventures,70.0,7.2,1,0,0,0,0,0,0,0,Adventure,2009,0,1
7808,7808,sports-champions,76.0,7.9,0,0,0,1,0,0,0,0,Sport,2010,0,0
7809,7809,sports-champions-2,69.0,7.5,0,0,0,1,0,0,0,0,Sport,2012,0,0
7810,7810,sportsfriends,82.0,6.3,1,0,0,0,1,0,0,0,Arcade,2014,1,0
7814,7814,sprint-vector,84.0,6.8,1,1,0,0,0,0,0,0,Indie,2018,1,1
7817,7817,spy-chameleon,71.0,6.4,1,0,0,0,0,0,0,1,Indie,2014,0,1
7818,7818,spy-fiction,61.0,7.8,0,0,1,0,0,0,0,0,Adventure,2003,0,1
7822,7822,spy-hunter-nowhere-to-run,51.0,4,0,0,1,0,0,1,0,0,Racing,2006,0,1
7825,7825,spyro-enter-the-dragonfly,56.0,4.4,0,0,1,0,0,0,0,0,Platform,2002,0,1
7827,7827,spyro-reignited-trilogy,83.0,7.1,1,0,0,0,1,0,0,1,Adventure,2018,0,1
7830,7830,spyro-year-of-the-dragon,91.0,8.9,0,1,0,0,0,0,0,0,Adventure,2000,0,1
7836,7836,squishies,71.0,6.7,0,1,0,0,0,0,0,0,Adventure,2018,0,1
7837,7837,ssx,93.0,8.3,0,0,1,0,0,0,0,0,Puzzle,2000,0,1
7838,7838,ssx-3,93.0,8.8,0,0,1,0,0,1,0,0,Adventure,2003,1,1
7840,7840,ssx-on-tour,81.0,8.1,0,0,1,0,0,1,0,0,Arcade,2005,0,1
7841,7841,ssx-tricky,92.0,8.8,0,0,1,0,0,1,0,0,Racing,2001,0,1
7842,7842,stacked-with-daniel-negreanu,63.0,5.3,1,0,1,0,0,1,0,0,Simulator,2006,1,1
7843,7843,stacking,84.0,8.1,1,0,0,1,0,0,1,0,Adventure,2011,0,1
7845,7845,stake-fortune-fighters,26.0,3.7,0,0,0,0,0,1,0,0,Fighting,2003,0,1
7846,7846,starblood-arena,68.0,7.2,0,0,0,0,1,0,0,0,Shooter,2017,0,0
7847,7847,starbound,81.0,7.2,1,0,0,0,0,0,0,0,Adventure,2016,1,1
7848,7848,star-conflict,75.0,6.9,1,0,0,0,0,0,0,0,Shooter,2013,1,0
7849,7849,star-control-origins,75.0,5.7,1,0,0,0,0,0,0,0,Adventure,2018,1,1
7850,7850,starcraft,88.0,9.1,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),1998,1,1
7852,7852,starcraft-ii-heart-of-the-swarm,86.0,8,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2013,1,1
7853,7853,starcraft-ii-legacy-of-the-void,88.0,8.3,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2015,1,1
7855,7855,starcraft-ii-wings-of-liberty,93.0,8.3,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2010,1,1
7856,7856,starcraft-remastered,85.0,7.7,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2017,1,1
7857,7857,stardew-valley,89.0,7.8,1,0,0,0,1,0,0,1,Indie,2016,1,1
7859,7859,stardrive-2,70.0,5.4,1,0,0,0,0,0,0,0,Indie,2015,0,1
7860,7860,stardrone,64.0,5,0,0,0,1,0,0,0,0,Arcade,2011,0,1
7861,7861,stardrone-extreme,61.0,4,0,1,0,0,0,0,0,0,Puzzle,2012,0,0
7870,7870,star-hammer-the-vanguard-prophecy,69.0,6.1,1,0,0,0,1,0,0,1,Adventure,2015,0,1
7871,7871,starhawk,77.0,7.8,0,0,0,1,0,0,0,0,Real Time Strategy (RTS),2012,1,1
7872,7872,starlancer,79.0,8.3,1,0,0,0,0,0,0,0,Simulator,2000,0,1
7873,7873,starlink-battle-for-atlas,78.0,6.4,0,0,0,0,1,0,0,1,Adventure,2018,1,1
7874,7874,star-ocean-first-departure,74.0,7.6,0,1,0,0,0,0,0,0,Role-playing (RPG),2008,0,0
7875,7875,star-ocean-first-departure-r,73.0,6.7,0,0,0,0,1,0,0,0,Adventure,2019,0,1
7876,7876,star-ocean-integrity-and-faithlessness,58.0,6.4,0,0,0,1,1,0,0,0,Adventure,2016,0,1
7878,7878,star-ocean-the-last-hope,72.0,7.3,0,0,0,1,0,0,1,0,Role-playing (RPG),2009,0,1
7879,7879,star-ocean-the-last-hope-international,74.0,7.8,0,0,0,1,0,0,0,0,Role-playing (RPG),2010,0,1
7880,7880,star-ocean-the-second-story,80.0,8.6,0,1,0,0,0,0,0,0,Adventure,1998,0,1
7881,7881,star-ocean-till-the-end-of-time,80.0,8.6,0,0,1,0,1,0,0,0,Adventure,2003,0,1
7882,7882,starpoint-gemini,46.0,8.3,1,0,0,0,0,0,0,0,Role-playing (RPG),2012,0,1
7883,7883,starpoint-gemini-2,71.0,7.1,1,0,0,0,0,0,0,1,Role-playing (RPG),2014,0,1
7884,7884,starpoint-gemini-warlords,73.0,7.1,1,0,0,0,0,0,0,1,Indie,2017,0,1
7886,7886,starseed-pilgrim,83.0,6.2,1,0,0,0,0,0,0,0,Adventure,2013,0,1
7889,7889,starship-troopers,46.0,6.1,1,0,0,0,0,0,0,0,Shooter,2005,0,0
7890,7890,starship-troopers-terran-ascendancy,68.0,7.8,1,0,0,0,0,0,0,0,Strategy,2000,0,0
7891,7891,stars-in-shadow,75.0,7.8,1,0,0,0,0,0,0,0,Indie,2017,0,1
7893,7893,startopia,86.0,8.6,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2001,1,1
7894,7894,star-trek-armada-ii,65.0,7.7,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2001,0,0
7896,7896,star-trek-bridge-commander,82.0,7.6,1,0,0,0,0,0,0,0,Adventure,2002,1,1
7897,7897,star-trek-bridge-crew,78.0,7.6,1,0,0,0,1,0,0,0,Role-playing (RPG),2017,1,1
7898,7898,star-trek-conquest,54.0,8.8,0,0,1,0,0,0,0,0,Strategy,2007,0,1
7900,7900,star-trek-d-a-c,53.0,7,1,0,0,1,0,0,1,0,Simulator,2009,0,1
7901,7901,star-trek-deep-space-nine-the-fallen,81.0,7.7,1,0,0,0,0,0,0,0,Shooter,2000,0,1
7902,7902,star-trek-elite-force-ii,78.0,7.5,1,0,0,0,0,0,0,0,Puzzle,2003,1,1
7903,7903,star-trek-encounters,51.0,6.6,0,0,1,0,0,0,0,0,Shooter,2006,0,0
7904,7904,star-trek-invasion,76.0,8.2,0,1,0,0,0,0,0,0,Shooter,2000,0,0
7905,7905,star-trek-klingon-academy,74.0,7.2,1,0,0,0,0,0,0,0,Simulator,2000,0,0
7906,7906,star-trek-legacy,64.0,5.6,1,0,0,0,0,0,1,0,Adventure,2006,1,1
7907,7907,star-trek-new-worlds,52.0,7,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2000,1,1
7908,7908,star-trek-online,66.0,6.2,1,0,0,0,1,0,0,1,Adventure,2010,1,0
7909,7909,star-trek-shattered-universe,42.0,8.3,0,0,1,0,0,1,0,0,Shooter,2004,0,1
7910,7910,star-trek-starfleet-command-iii,78.0,7.5,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2002,1,1
7912,7912,star-trek-tactical-assault,64.0,8.4,0,1,0,0,0,0,0,0,Strategy,2006,0,0
7913,7913,star-trek-the-video-game,45.0,2.1,0,0,0,1,0,0,1,0,Adventure,2013,0,0
7917,7917,start-the-party-save-the-world,50.0,2.8,0,0,0,1,0,0,0,0,Arcade,2011,0,0
7920,7920,star-wars-battlefront,75.0,4.5,1,0,1,0,0,1,0,0,Shooter,2004,1,1
7921,7921,star-wars-battlefront-elite-squadron,63.0,8.2,0,1,0,0,0,0,0,0,Adventure,2009,1,1
7922,7922,star-wars-battlefront-ii,68.0,1.3,1,0,1,0,0,1,0,0,Adventure,2005,1,1
7923,7923,star-wars-battlefront-outer-rim,70.0,5.9,1,0,0,0,1,0,0,1,Shooter,2016,1,1
7924,7924,star-wars-battlefront-renegade-squadron,73.0,7.8,0,1,0,0,0,0,0,0,Shooter,2007,1,1
7925,7925,star-wars-bounty-hunter,67.0,7.8,0,0,1,0,0,0,0,0,Platform,2002,0,1
7926,7926,star-wars-demolition,67.0,6.4,0,1,0,0,0,0,0,0,Racing,2000,0,1
7927,7927,star-wars-empire-at-war,79.0,8.3,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2006,1,1
7928,7928,star-wars-empire-at-war-forces-of-corruption,75.0,8.6,1,0,0,0,0,0,0,0,Adventure,2006,1,1
7929,7929,star-wars-episode-i-battle-for-naboo,84.0,8.1,1,0,0,0,0,0,0,0,Shooter,2000,0,1
7931,7931,star-wars-episode-iii-revenge-of-the-sith,73.0,7.9,0,0,1,0,0,1,0,0,Adventure,2005,1,1
7932,7932,star-wars-episode-i-jedi-power-battles,76.0,8,0,1,0,0,0,0,0,0,Adventure,2000,1,1
7934,7934,star-wars-galactic-battlegrounds,75.0,7.9,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2001,1,1
7935,7935,star-wars-galactic-battlegrounds-clone-campaigns,71.0,7.6,1,0,0,0,0,0,0,0,Real Time Strategy (RTS),2002,1,1
7936,7936,star-wars-galaxies-an-empire-divided,71.0,5.7,1,0,0,0,0,0,0,0,Adventure,2003,1,0
7938,7938,star-wars-galaxies-jump-to-lightspeed,77.0,6.5,1,0,0,0,0,0,0,0,Role-playing (RPG),2004,1,0
7939,7939,star-wars-jedi-fallen-order,81.0,8.2,1,0,0,0,1,0,0,1,Adventure,2019,0,1
7940,7940,star-wars-jedi-knight-dark-forces-ii,91.0,8.6,1,0,0,0,0,0,0,0,Shooter,1997,1,1
7941,7941,star-wars-jedi-knight-ii-jedi-outcast,89.0,8.7,1,0,0,0,0,1,0,0,Adventure,2002,1,1
7942,7942,star-wars-jedi-knight-jedi-academy,81.0,8.6,1,0,0,0,1,1,0,0,Adventure,2003,1,1
7944,7944,star-wars-jedi-starfighter,81.0,8.3,0,0,1,1,1,1,0,0,Simulator,2002,0,1
7945,7945,star-wars-knights-of-the-old-republic,94.0,9.1,1,0,0,0,0,1,0,0,Adventure,2003,0,1
7947,7947,star-wars-lethal-alliance,61.0,6.7,0,1,0,0,0,0,0,0,Adventure,2006,0,0
7948,7948,star-wars-obi-wan,58.0,5.6,0,0,0,0,0,1,0,0,Hack and slash/Beat 'em up,2001,1,1
7953,7953,star-wars-racer-revenge,73.0,8,0,0,1,1,1,0,0,0,Racing,2002,1,1
7954,7954,star-wars-republic-commando,78.0,8.7,1,0,0,0,0,1,0,0,Shooter,2005,1,1
7956,7956,star-wars-rogue-squadron,85.0,8.5,1,0,0,0,0,0,0,0,Shooter,1998,0,1
7958,7958,star-wars-starfighter,84.0,8,1,0,1,0,0,1,0,0,Shooter,2001,1,1
7960,7960,star-wars-super-bombad-racing,71.0,5.3,0,0,1,0,0,0,0,0,Racing,2001,1,1
7961,7961,star-wars-the-clone-wars,73.0,7.4,0,0,1,0,0,1,0,0,Shooter,2002,0,1
7964,7964,star-wars-the-clone-wars-republic-heroes,48.0,5.3,1,0,1,1,0,0,1,0,Adventure,2009,1,1
7965,7965,star-wars-the-force-unleashed,73.0,6.8,1,0,1,1,0,0,1,0,Adventure,2008,1,1
7966,7966,star-wars-the-force-unleashed-ii,71.0,7.8,1,0,0,1,0,0,1,0,Adventure,2010,1,1
7967,7967,star-wars-the-force-unleashed-ultimate-sith-edition,65.0,6.2,1,0,0,1,0,0,1,0,Adventure,2009,0,1
7969,7969,star-wars-the-old-republic,85.0,6,1,0,0,0,0,0,0,0,Role-playing (RPG),2011,1,0
7974,7974,state-of-decay,79.0,6.9,1,0,0,0,0,1,0,0,Adventure,2013,0,1
7975,7975,state-of-decay-2,69.0,4.6,1,0,0,0,0,0,0,1,Role-playing (RPG),2018,1,1
7976,7976,state-of-decay-year-one-survival-edition,72.0,6.7,1,0,0,0,0,0,0,1,Adventure,2015,1,1
7977,7977,state-of-emergency,71.0,6.2,1,0,1,0,0,1,0,0,Adventure,2002,0,1
7978,7978,state-of-emergency-2,44.0,6,1,0,1,0,0,0,0,0,Adventure,2006,0,1
7979,7979,state-of-mind,73.0,7.3,1,0,0,0,1,0,0,1,Adventure,2018,0,1
7980,7980,statik,84.0,7.8,0,0,0,0,1,0,0,0,Puzzle,2017,0,1
7982,7982,stealth-bastard-deluxe,80.0,7.7,1,1,0,0,0,0,0,0,Indie,2012,0,1
7983,7983,stealth-inc-2-a-game-of-clones,82.0,6.9,1,0,0,1,1,0,0,1,Adventure,2014,0,1
7985,7985,steambot-chronicles,74.0,8.3,0,0,1,0,0,0,0,0,Adventure,2005,1,1
7987,7987,steamworld-dig,83.0,7.8,1,0,0,0,1,0,0,1,Adventure,2013,0,1
7988,7988,steamworld-dig-2,88.0,8.6,1,0,0,0,1,0,0,1,Adventure,2017,0,1
7990,7990,steamworld-heist,87.0,7.9,1,0,0,0,1,0,0,1,Adventure,2015,0,1
7992,7992,steamworld-quest-hand-of-gilgamech,81.0,7.5,1,0,0,0,0,0,0,0,Adventure,2019,0,1
7993,7993,steel-battalion,83.0,8.5,0,0,0,0,0,1,0,0,Simulator,2002,0,1
7995,7995,steel-battalion-line-of-contact,70.0,8,0,0,0,0,0,1,0,0,Simulator,2004,1,1
7996,7996,steel-beasts,86.0,7.7,1,0,0,0,0,0,0,0,Simulator,2000,1,1
7999,7999,steel-division-2,73.0,7.6,1,0,0,0,0,0,0,0,Indie,2019,1,1
